username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;
Jali_Timari;2016-10-09 00:47;1;2;@SenatorKirk muh lincoln pic.twitter.com/dmmusrR7Ln;;@SenatorKirk;;7.84888E+17;https://twitter.com/Jali_Timari/status/784887877775740928;
liveworkplaydie;2016-10-09 00:46;0;2;@SenatorKirk @eScarry you lost my vote and plenty more. Dems stand with Hillary regardless. You sir are a traitor.;;@SenatorKirk @eScarry;;7.84888E+17;https://twitter.com/liveworkplaydie/status/784887807818866688;
luvmyveteran;2016-10-09 00:46;0;0;@SenatorKirk @realDonaldTrump @GOP NO WAY! We support #Trump ! We are fed up with #OpenBorders , no jobs, but especially being ignored in DC!;;@SenatorKirk @realDonaldTrump @GOP;#Trump #OpenBorders;7.84888E+17;https://twitter.com/luvmyveteran/status/784887801439395840;
what_woo;2016-10-09 00:45;4;15;@SGT_VEGAS_843 @SenatorKirk they planned this from the beginning, the fact this non-issue is all they could come up with is pretty pathetic;;@SGT_VEGAS_843 @SenatorKirk;;7.84888E+17;https://twitter.com/what_woo/status/784887570928848896;
itscoldiniowa;2016-10-09 00:45;0;0;@SenatorKirk @dcexaminer let him who is without sin cast the first stone.;;@SenatorKirk @dcexaminer;;7.84887E+17;https://twitter.com/itscoldiniowa/status/784887475986587648;
JonMoran1;2016-10-09 00:45;6;21;@SenatorKirk You haven't been the fucking party of Lincoln since Lincoln you have been the party of your own self intrests..;;@SenatorKirk;;7.84887E+17;https://twitter.com/JonMoran1/status/784887467606413312;
andrearickert;2016-10-09 00:44;0;0;@SenatorKirk @realDonaldTrump @GOP Kirk you have lost my support. Here is how Hillary treats girls https:// youtu.be/BdNHf1g4ivA;;@SenatorKirk @realDonaldTrump @GOP;;7.84887E+17;https://twitter.com/andrearickert/status/784887279261257728;
TCWARL;2016-10-09 00:44;0;0;@FoxNews @SenatorKirk you've done locker room talk yourself, get real @realDonaldTrump politicians have no brain;;@FoxNews @SenatorKirk @realDonaldTrump;;7.84887E+17;https://twitter.com/TCWARL/status/784887112516730881;
mbatiato22;2016-10-09 00:43;0;1;@TxsleuthUSA @davidwasmundt @SenatorKirk @realDonaldTrump @GOP Exactly! This why we vote!;;@TxsleuthUSA @davidwasmundt @SenatorKirk @realDonaldTrump @GOP;;7.84887E+17;https://twitter.com/mbatiato22/status/784887021194051584;
ebolajulius2;2016-10-09 00:43;2;11;@SenatorKirk Your base is not this stupid. Give it up.;;@SenatorKirk;;7.84887E+17;https://twitter.com/ebolajulius2/status/784887019608629248;
SeanTS15;2016-10-09 00:43;0;0;@SenatorKirk why don't you grow some balls and clean up your state before worrying about locker room talk from 20 years ago!;;@SenatorKirk;;7.84887E+17;https://twitter.com/SeanTS15/status/784886971890098180;
cavitale814;2016-10-09 00:42;0;0;@FoxNews @SenatorKirk @realDonaldTrump these hypocrites chastise Trump, by hurling vicious insults. Shows a lot about their character.;;@FoxNews @SenatorKirk @realDonaldTrump;;7.84887E+17;https://twitter.com/cavitale814/status/784886698090127360;
WheelingDems;2016-10-09 00:40;0;0;Then why are @SenatorKirk etc blocking @POTUS #SCOTUS nomination. Holding SCOTUS seat open hoping @realDonaldTrump can nominate instead https:// twitter.com/thehill/status /784885358542594048 …;;@SenatorKirk @POTUS @realDonaldTrump;#SCOTUS;7.84886E+17;https://twitter.com/WheelingDems/status/784886258937925632;
chmpr;2016-10-09 00:40;0;0;@FashNova @SenatorKirk @realDonaldTrump @GOP Clintons and Bushes working together to keep the establishment in place;;@FashNova @SenatorKirk @realDonaldTrump @GOP;;7.84886E+17;https://twitter.com/chmpr/status/784886202986037248;
Merry__Can;2016-10-09 00:39;25;23;@SenatorKirk @realDonaldTrump @GOP @HillaryClinton pic.twitter.com/p7EtQy41Th;;@SenatorKirk @realDonaldTrump @GOP @HillaryClinton;;7.84886E+17;https://twitter.com/Merry__Can/status/784886032965701632;
Rich_Brule;2016-10-09 00:39;0;0;@SenatorKirk @realDonaldTrump @GOP This is nuts! You all shake Bill Clintons hand with a big smile and then turn in disgust on Trump?EatDirt;;@SenatorKirk @realDonaldTrump @GOP;;7.84886E+17;https://twitter.com/Rich_Brule/status/784885962493034496;
Adrian_Wainer;2016-10-09 00:38;0;2;. @SenatorKirk @realDonaldTrump If Trump drops out you can bet your bottom dollar that Hillary will be President, is that what you want?;;@SenatorKirk @realDonaldTrump;;7.84886E+17;https://twitter.com/Adrian_Wainer/status/784885808788418560;
SGT_VEGAS;2016-10-09 00:38;1;21;@SenatorKirk @ektrit @dcexaminer making a list of those opposing trump so I know who to vote out of office, #insiders;;@SenatorKirk @ektrit @dcexaminer;#insiders;7.84886E+17;https://twitter.com/SGT_VEGAS/status/784885732250947584;
Linksman102;2016-10-09 00:38;0;2;@SenatorKirk Of course you would your a RINO. America will vote you out of office right after we get rid of all the Dems.;;@SenatorKirk;;7.84886E+17;https://twitter.com/Linksman102/status/784885728903696384;
eddraper;2016-10-09 00:38;2;1;#TRUMP GOP Traitors: @SenatorKirk @GovernorPataki @RepComstock @hughhewitt @MikeCrapo @SenCapito @Heck4Nevada @SenJohnThune @SDGovDaugaard;;@SenatorKirk @GovernorPataki @RepComstock @hughhewitt @MikeCrapo @SenCapito @Heck4Nevada @SenJohnThune @SDGovDaugaard;#TRUMP;7.84886E+17;https://twitter.com/eddraper/status/784885635354025984;
shiningcity1776;2016-10-09 00:38;0;0;@SenatorKirk @realDonaldTrump @GOP Well, the only shot to stop Hillary is dumping the buffoon. But some of us knew that long ago.;;@SenatorKirk @realDonaldTrump @GOP;;7.84886E+17;https://twitter.com/shiningcity1776/status/784885583365677056;
2lanterns;2016-10-09 00:37;0;0;@SenatorKirk @realDonaldTrump @GOP With all due respect Senator, you should disappear into obscurity.;;@SenatorKirk @realDonaldTrump @GOP;;7.84886E+17;https://twitter.com/2lanterns/status/784885539698774017;
Nascarjunky18;2016-10-09 00:37;0;0;@FoxNews @SenatorKirk @realDonaldTrump the two IL sitting Senators and the one running for Kirks' seat are also unqualified.;;@FoxNews @SenatorKirk @realDonaldTrump;;7.84885E+17;https://twitter.com/Nascarjunky18/status/784885428889366529;
MJVX;2016-10-09 00:36;0;0;@AnnCoulter @HillaryClinton @SenatorKirk @realDonaldTrump @GOP boy ! It must really hurt, him letting all u down!! Now u want vengeance;;@AnnCoulter @HillaryClinton @SenatorKirk @realDonaldTrump @GOP;;7.84885E+17;https://twitter.com/MJVX/status/784885320860872705;
WilliamQuill;2016-10-09 00:36;0;15;In fairness to @SenatorKirk , he's been #neverTrump for months now, not come-lately, last minute like McCain or Ayotte.;;@SenatorKirk;#neverTrump;7.84885E+17;https://twitter.com/WilliamQuill/status/784885182981603328;
EdFromOhio;2016-10-09 00:34;0;0;@SenatorKirk @realDonaldTrump @GOP LOL Oh Wait. Kirk, Are You Even A Republican? Wouldn't know by your votes;;@SenatorKirk @realDonaldTrump @GOP;;7.84885E+17;https://twitter.com/EdFromOhio/status/784884653383647232;
hawks_sox;2016-10-09 00:33;0;4;@SenatorKirk @dcexaminer women? Why did it take pussy grabbing???;;@SenatorKirk @dcexaminer;;7.84885E+17;https://twitter.com/hawks_sox/status/784884548391751680;
billytheimpaler;2016-10-09 00:33;0;1;He's far more of a disgrace to the @GOP than Trump RT @highlife723: @FoxNews @SenatorKirk senator Kirk is a weasel, a Coward, a POS;;@GOP @highlife723 @FoxNews @SenatorKirk;;7.84885E+17;https://twitter.com/billytheimpaler/status/784884523221868546;
BillyHurst14;2016-10-09 00:33;0;0;@NobamaDotCom @SenatorKirk Really? HRC illegal server, lying to Congress, destroying evidence, need I cont', neghbor? @realDonaldTrump @GOP;;@NobamaDotCom @SenatorKirk @realDonaldTrump @GOP;;7.84884E+17;https://twitter.com/BillyHurst14/status/784884382037258240;
propertybiz15;2016-10-09 00:33;0;0;@SenatorKirk @realDonaldTrump @GOP hypocrites! You are all cowards. Let's see your closet!;;@SenatorKirk @realDonaldTrump @GOP;;7.84884E+17;https://twitter.com/propertybiz15/status/784884358670913536;
hawks_sox;2016-10-09 00:32;3;5;@SenatorKirk @dcexaminer why didn't you call for him to drip out when he was going after Muslims, immigrants, POC, LGBTQ people, vets,;;@SenatorKirk @dcexaminer;;7.84884E+17;https://twitter.com/hawks_sox/status/784884315792416770;
billytheimpaler;2016-10-09 00:31;0;0;He's as good as Republicans get in NE Illinois: terrible MT RT @DebWoodhouse2 : @SenatorKirk is a arrogant hypocrite! Best vote him out;;@DebWoodhouse2 @SenatorKirk;;7.84884E+17;https://twitter.com/billytheimpaler/status/784883885041672192;
AnthonyHostetle;2016-10-09 00:30;1;2;@SenatorKirk you lost my Illinois vote that you had before @realDonaldTrump ever announced! u won't VOTE DJT I will not vote 4 you! #MAGA;;@SenatorKirk @realDonaldTrump;#MAGA;7.84884E+17;https://twitter.com/AnthonyHostetle/status/784883699510804481;
victoriadellaj;2016-10-09 00:30;0;1;@SenatorKirk @dcexaminer I respect you so much and all of the early Republicans that took a stand against this sick man;;@SenatorKirk @dcexaminer;;7.84884E+17;https://twitter.com/victoriadellaj/status/784883635895668736;
RobjrJon;2016-10-09 00:30;0;0;@SenatorKirk He who is without SIN, cast the first stone. God forgives. I am sure that more them 95% of people have said similar or worse.;;@SenatorKirk;;7.84884E+17;https://twitter.com/RobjrJon/status/784883602416930816;
mhildreth;2016-10-09 00:29;5;6;. @SenatorKirk Ahh. This party of Lincoln? pic.twitter.com/h2NA6h4BzD;;@SenatorKirk;;7.84883E+17;https://twitter.com/mhildreth/status/784883424074924032;
Carawriter;2016-10-09 00:28;0;0;@golfbollox @SenatorKirk problem is spent life dealing with people talking about Chicago like it's only city in IL gets old to rest of us;;@golfbollox @SenatorKirk;;7.84883E+17;https://twitter.com/Carawriter/status/784883215714529280;
JacobyStephen;2016-10-09 00:28;0;0;@SenatorKirk Dems would circle wagons around Satan if it meant winn'g. U need to support GOP against HRC who is less qualify'd than Trump. https:// twitter.com/senatorkirk/st atus/784555457255964672 …;;@SenatorKirk;;7.84883E+17;https://twitter.com/JacobyStephen/status/784883199281274880;
Grndma211;2016-10-09 00:28;0;1;. @SenatorKirk @eScarry . Are you voting for Hillary? That's real test.;;@SenatorKirk @eScarry;;7.84883E+17;https://twitter.com/Grndma211/status/784883182038573056;
billytheimpaler;2016-10-09 00:28;0;0;@SenatorKirk a liberal piece of garbage like you never wanted him in the first place. He may be flawed but he's better than you.;;@SenatorKirk;;7.84883E+17;https://twitter.com/billytheimpaler/status/784883180163702784;
MarlaMartinez93;2016-10-09 00:28;0;0;@SenatorKirk @eScarry Why is there so much murders and crime in Chicago? Maybe you should resign! Oh you must be one of those Obama CUCK!;;@SenatorKirk @eScarry;;7.84883E+17;https://twitter.com/MarlaMartinez93/status/784883179769307136;
dsampaiomelo;2016-10-09 00:27;0;0;@SenatorKirk @realDonaldTrump @GOP I rather listen to his boy talk tat having illegals on my door, @scotus take away guns and keep ObamaCare;;@SenatorKirk @realDonaldTrump @GOP @scotus;;7.84883E+17;https://twitter.com/dsampaiomelo/status/784882912265170944;
CaseyStengel7;2016-10-09 00:25;0;6;@SenatorKirk @dcexaminer the voters want him....still voting Trump;;@SenatorKirk @dcexaminer;;7.84882E+17;https://twitter.com/CaseyStengel7/status/784882441718751232;
airforce2100;2016-10-09 00:25;0;0;@SenatorKirk @realDonaldTrump @GOP Trump isn't going anywhere. The voters still support him and that's all that matters during an election;;@SenatorKirk @realDonaldTrump @GOP;;7.84882E+17;https://twitter.com/airforce2100/status/784882393245163520;
JVerzak;2016-10-09 00:24;0;0;"@SenatorKirk GOP leadership continues to embrace Trump with half-efforts of That's terrible and we hope he is sorry"" instead of condemation""";;@SenatorKirk;;7.84882E+17;https://twitter.com/JVerzak/status/784882267604733956;
MrdannyArthur;2016-10-09 00:24;0;1;@AnnCoulter @SDNorthShore @HillaryClinton @SenatorKirk @realDonaldTrump Kirk vote with Dems! He'd suck a dick! For a vote!;;@AnnCoulter @SDNorthShore @HillaryClinton @SenatorKirk @realDonaldTrump;;7.84882E+17;https://twitter.com/MrdannyArthur/status/784882227314253824;
navwig;2016-10-09 00:24;1;4;@SenatorKirk Like you never talked trash Like that Mark I know some of the guys you flew with and I know better. You were one of the worse;;@SenatorKirk;;7.84882E+17;https://twitter.com/navwig/status/784882221085696000;
rswan54321;2016-10-09 00:24;0;0;@SenatorKirk Your done anyway, cant control Pension. Only for political reasons you try to reason, Sad, grow a pair to beat Duckworth;;@SenatorKirk;;7.84882E+17;https://twitter.com/rswan54321/status/784882190349836288;
TrumpSupport13;2016-10-09 00:23;0;1;@SenatorKirk @dcexaminer https:// twitter.com/usafortrump201 6/status/783487611755229185 …;;@SenatorKirk @dcexaminer;;7.84882E+17;https://twitter.com/TrumpSupport13/status/784881939974991872;
slipsntime;2016-10-09 00:22;0;0;@SenatorKirk @realDonaldTrump @GOP We DON'T CARE what Trump said 11-years ago! We HEAR FAR WORSE on TV Movies RAP, On the streets! U know it;;@SenatorKirk @realDonaldTrump @GOP;;7.84882E+17;https://twitter.com/slipsntime/status/784881737746685952;
SarxTruth1;2016-10-09 00:22;0;0;@FoxNews @SenatorKirk what came from your mouth on the battlefield in Afghanistan Senator? You r no better than @realDonaldTrump #MAGA;;@FoxNews @SenatorKirk @realDonaldTrump;#MAGA;7.84882E+17;https://twitter.com/SarxTruth1/status/784881704527925248;
SenatorKirk;2016-10-09 00:22;195;316;The party of Lincoln rejects Donald Trump. I stand with the calls for him to drop out. http:// washex.am/2dJBLmD;;;;7.84882E+17;https://twitter.com/SenatorKirk/status/784881586802073600;
Mrs_Groome;2016-10-09 00:21;0;0;@FoxNews @SenatorKirk @realDonaldTrump oh shut up Mark Kirk. Trump has many women still voting for him. My lady friend wants Trump too.;;@FoxNews @SenatorKirk @realDonaldTrump;;7.84882E+17;https://twitter.com/Mrs_Groome/status/784881527494701056;
Carawriter;2016-10-09 00:21;0;0;@CoreyWEubank @StrehlowSteve @SenatorKirk that's all those Trump pigs have is emails. Trump does something horrible well her emails. Fools;;@CoreyWEubank @StrehlowSteve @SenatorKirk;;7.84882E+17;https://twitter.com/Carawriter/status/784881516425777152;
AndrewinDublin;2016-10-09 00:21;0;0;@SenatorKirk @realDonaldTrump @GOP ...too late to replace - early voting has already started. But thank you Sen Kirk. You're on the record!;;@SenatorKirk @realDonaldTrump @GOP;;7.84881E+17;https://twitter.com/AndrewinDublin/status/784881367511289856;
DarlaFerriss1;2016-10-09 00:20;0;0;@FoxNews @SenatorKirk @realDonaldTrump Mark you are a FOOL! WE then will elect Trump without you. Then RECALL RECALL RECALL RECALL RECALL!!!;;@FoxNews @SenatorKirk @realDonaldTrump;;7.84881E+17;https://twitter.com/DarlaFerriss1/status/784881282714963968;
slipsntime;2016-10-09 00:20;0;0;@SenatorKirk @realDonaldTrump @GOP Senator of Sleaze who was a drunk sexual bully... and left a young woman to die http://www. dailymail.co.uk/debate/article -1209313/Ted-Kennedy-The-Senator-Sleaze-drunk-sexual-bully--left-young-woman-die.html#ixzz4MXB4go;;@SenatorKirk @realDonaldTrump @GOP;#ixzz4MXB4goLx;7.84881E+17;https://twitter.com/slipsntime/status/784881267841961984;
anthony10P4L;2016-10-09 00:20;1;2;@SenatorKirk @HRC faggotry will die out one way or another they are tainted and cannot reproduce;;@SenatorKirk @HRC;;7.84881E+17;https://twitter.com/anthony10P4L/status/784881122245246976;
APatriotDude;2016-10-09 00:19;1;1;@SenatorKirk You're a traitor and a democrat the people of Illinois know this. You will lose @handley_dix @Socksguy;;@SenatorKirk @handley_dix @Socksguy;;7.84881E+17;https://twitter.com/APatriotDude/status/784880894578274304;
hfj265;2016-10-09 00:19;0;0;@SenatorKirk @realDonaldTrump @GOP Senator, you don't represent Illinois, you represent yourself. It is you who needs to be replaced. #RINO;;@SenatorKirk @realDonaldTrump @GOP;#RINO;7.84881E+17;https://twitter.com/hfj265/status/784880892342775808;
Carawriter;2016-10-09 00:18;0;0;@golfbollox @SenatorKirk are you that ignorant? Mr Kirk is not responsible for Chicago. State is huge Chicago is tiny part of state;;@golfbollox @SenatorKirk;;7.84881E+17;https://twitter.com/Carawriter/status/784880653300932612;
slipsntime;2016-10-09 00:18;0;0;@SenatorKirk @realDonaldTrump @GOP Take your Holier Than Thou attitude & shove it! U have a bigger sexual harassment problem in Congress/Sen;;@SenatorKirk @realDonaldTrump @GOP;;7.84881E+17;https://twitter.com/slipsntime/status/784880621726294016;
RealTechZen;2016-10-09 00:17;0;0;@NumbersMuncher @SenatorKirk I guess you sold out to Hillary's lobbyists, Senator. Are you going to help people like she has? pic.twitter.com/VsPbUiL3lM;;@NumbersMuncher @SenatorKirk;;7.84881E+17;https://twitter.com/RealTechZen/status/784880507397955584;
RealTechZen;2016-10-09 00:13;0;0;@SenatorKirk Down-ballot Republican candidates calling for Trump withdrawal will receive ZERO VOTES from millions of Trump Supporters. pic.twitter.com/NHGN9hUnua;;@SenatorKirk;;7.84879E+17;https://twitter.com/RealTechZen/status/784879350977925121;
CavanaughSherri;2016-10-09 00:12;0;0;. @g_knapp DupingSpree! @SenateApprops @SenFeinstein @SenatorKirk @SenMurphyOffice #savewildhorses pic.twitter.com/7Y33V9gASG;;@g_knapp @SenateApprops @SenFeinstein @SenatorKirk @SenMurphyOffice;#savewildhorses;7.84879E+17;https://twitter.com/CavanaughSherri/status/784879233449418752;
paleodeadlift;2016-10-09 00:12;0;0;@SenatorKirk Mark Kirk is a sodomy-promoting RINO who wants to divest average Americans of their birthright.;;@SenatorKirk;;7.84879E+17;https://twitter.com/paleodeadlift/status/784879168731226112;
semperfi57;2016-10-09 00:12;0;0;@SenatorKirk is a hack who will should be replaced by his constituents. Does this Republican want a Democrat in our White House? https:// twitter.com/AnnCoulter/sta tus/784837853209513984 …;;@SenatorKirk;;7.84879E+17;https://twitter.com/semperfi57/status/784879161902891008;
