username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;;
quinhientos5;2016-09-28 18:40;0;4;@SenSchumer I hope our govt is prepared for onslaught of similar legislation in other countries permitting US to be sued for similar harms;;@SenSchumer;;7.81172E+17;https://twitter.com/quinhientos5/status/781171677384151040;;
naja_pallida;2016-09-28 18:39;0;1;@SenSchumer Or how about just admit that there's no reason for the President to be protecting foreign entities from our justice system.;;@SenSchumer;;7.81171E+17;https://twitter.com/naja_pallida/status/781171478456696832;;
quigg_kim;2016-09-28 18:39;1;8;@SenSchumer Won't this open the door for every victim of bombs we have dropped on foreign soil to seek justice from us?;;@SenSchumer;;7.81171E+17;https://twitter.com/quigg_kim/status/781171419874865152;;
StaceyBridges18;2016-09-28 18:37;0;0;@GOP @HouseGOP @SenateGOP @SenSchumer @BenCardinforMD @SenBobCorker Does this lawsuit open the taxpayers up to lawsuit if Iraq sues us 4 War https:// twitter.com/thehill/status /781166696455438336 …;;@GOP @HouseGOP @SenateGOP @SenSchumer @BenCardinforMD @SenBobCorker;;7.81171E+17;https://twitter.com/StaceyBridges18/status/781170962624573440;;
katieleslienews;2016-09-28 18:36;2;1;Breaking: #Senate overrides Obama veto of 9/11 bill brought by @JohnCornyn and @SenSchumer House vote this week. https:// twitter.com/DMNPolitics/st atus/781170530590265344 …;;@JohnCornyn @SenSchumer;#Senate;7.81171E+17;https://twitter.com/katieleslienews/status/781170812044865536;;
bigtallguy206;2016-09-28 18:35;1;7;@SenSchumer this bill is beyond idiotic. 9-11 was terrible, but it doesn't justify this pandering. please see sense.;;@SenSchumer;;7.8117E+17;https://twitter.com/bigtallguy206/status/781170449380216832;;
Katty_Kissem;2016-09-28 18:34;0;0;#JASTA VETO is BAD for USA Opens US for same from abroad. Protect USA @GOP @TheDemocrats @SpeakerRyan @SenateMajLdr @NancyPelosi @SenSchumer;;@GOP @TheDemocrats @SpeakerRyan @SenateMajLdr @NancyPelosi @SenSchumer;#JASTA;7.8117E+17;https://twitter.com/Katty_Kissem/status/781170261697572864;;
AjalaTanya;2016-09-28 18:34;0;0;@NancyPelosi @SenSchumer @HillaryClinton You are snakes. Black and Black Muslim voters will pay you back. No votes;;@NancyPelosi @SenSchumer @HillaryClinton;;7.8117E+17;https://twitter.com/AjalaTanya/status/781170208572641280;;
educatormarcia;2016-09-28 18:33;0;0;@SenSchumer Senator, When did U 1st Find out that your Long-time friend #AnthonyWeiner had a Phone Problem?;;@SenSchumer;#AnthonyWeiner;7.8117E+17;https://twitter.com/educatormarcia/status/781170057971896320;;
MaxxCorona;2016-09-28 18:31;0;0;J.A.S.T.A. bill override passes U.S. Senate 97-1 #USA #America #JASTA #WTC Thank you, @SenSchumer . pic.twitter.com/Lab962MaOe;;@SenSchumer;#USA #America #JASTA #WTC;7.8117E+17;https://twitter.com/MaxxCorona/status/781169588910174208;;
SenSchumer;2016-09-28 18:31;17;44;I hope the House will quickly follow suit on #JASTA so that the 9/11 families & other victims can have the day in court they deserve.;;;#JASTA;7.8117E+17;https://twitter.com/SenSchumer/status/781169546573021184;;
SenSchumer;2016-09-28 18:30;19;46;Overriding a veto is something I don’t take lightly, but it was impt that the families of the victims of 9/11 be allowed to pursue justice.;;;;7.81169E+17;https://twitter.com/SenSchumer/status/781169108478033921;;
trixywh;2016-09-28 18:28;0;0;Thank you @SenSchumer for helping 9/11 victims & families!!;;@SenSchumer;;7.81169E+17;https://twitter.com/trixywh/status/781168604226080768;;
Plumazul;2016-09-28 18:26;0;0;@SenSchumer It's a decision I don't take lightly either. Any senator who votes 2 override or supports you 4 leader, gets no support from me;;@SenSchumer;;7.81168E+17;https://twitter.com/Plumazul/status/781168330421993472;;
Ghost_Face88;2016-09-28 18:23;1;1;@SenSchumer but lets back WH on the disaster known as the Iran deal. Obama definitely is OK with this override. No one is being fooled;;@SenSchumer;;7.81167E+17;https://twitter.com/Ghost_Face88/status/781167497697304576;;
JHWillson;2016-09-28 18:15;0;1;About time our NY @SenSchumer stood up to Obama Administration! #DelphiSalariedRetirees have watched him carry @POTUS ' water since 2009! https:// twitter.com/SenSchumer/sta tus/781164347657707520 …;;@SenSchumer @POTUS;#DelphiSalariedRetirees;7.81166E+17;https://twitter.com/JHWillson/status/781165554350555136;;
SenSchumer;2016-09-28 18:15;22;35;For 15 yrs the victims of 9/11 have suffered pain & heartache, but they should not be denied their day in court or their pursuit of justice.;;;;7.81165E+17;https://twitter.com/SenSchumer/status/781165364562554880;;
SenSchumer;2016-09-28 18:14;53;200;"It has been 15 years since that awful day; a day that changed every NYer, every American. We’ll never forget the shock; the fear; the loss.";;;;7.81165E+17;https://twitter.com/SenSchumer/status/781165294706429952;;
JoeQuinnRWB;2016-09-28 18:13;0;0;@SenSchumer @SenGillibrand , as a 9/11 family member, thanks for your leadership to override the veto. #Justice https:// twitter.com/blogsofwar/sta tus/780497769161166848 …;;@SenSchumer @SenGillibrand;#Justice;7.81165E+17;https://twitter.com/JoeQuinnRWB/status/781164816597745665;;
SenSchumer;2016-09-28 18:11;10;13;This is a decision I do not take lightly. But a #JASTA author & a firm believer in its purpose, I believe the Senate should vote to override;;;#JASTA;7.81164E+17;https://twitter.com/SenSchumer/status/781164347657707520;;
markknoller;2016-09-28 18:03;9;6;"Senate now voting on veto override of JASTA. @SenSchumer said Pres Obama's arguments against JASTA are flimsy.""""";;@SenSchumer;;7.81162E+17;https://twitter.com/markknoller/status/781162391962812416;;
CraigCaplan;2016-09-28 18:02;0;0;". @SenSchumer on JASTA veto: The choice is clear. I urge my colleagues to override.""""";;@SenSchumer;;7.81162E+17;https://twitter.com/CraigCaplan/status/781162237708869632;;
InjuredBryd;2016-09-28 18:02;0;0;@cardinaldolan @chuckgrassley @dangarodnick @joenbc @sengillibrand @senschumer heck I can't even sit in an Adirondack chair NOW;;@cardinaldolan @chuckgrassley @dangarodnick @joenbc @sengillibrand @senschumer;;7.81162E+17;https://twitter.com/InjuredBryd/status/781162122646528000;;
davidpredmond;2016-09-28 18:02;0;1;I would like to thank the two New York US Senators for their support of #JASTA @SenSchumer @SenGillibrand #VetoOverride;;@SenSchumer @SenGillibrand;#JASTA #VetoOverride;7.81162E+17;https://twitter.com/davidpredmond/status/781162120583020544;;
28Pages;2016-09-28 17:59;3;1;. @SenSchumer says JASTA restores the original intent of US sovereign immunity law, which has been undermined by judicial interpretation;;@SenSchumer;;7.81161E+17;https://twitter.com/28Pages/status/781161307399606272;;
DREAMerJ_D;2016-09-28 17:57;1;0;3 ways next POTUS can succeed on #immigrationreform 1.Dont let @SenSchumer lead | Read More http:// thehill.com/blogs/pundits- blog/immigration/298202-3-ways-the-next-president-can-succeed-on-immigration-reform … via @thehill;;@SenSchumer @thehill;#immigrationreform;7.81161E+17;https://twitter.com/DREAMerJ_D/status/781160800207724544;;
28Pages;2016-09-28 17:57;2;2;". @SenSchumer takes floor as last speaker before override vote; says families not only seeking justice for themselves"" but for the country""";;@SenSchumer;;7.81161E+17;https://twitter.com/28Pages/status/781160799813238784;;
PattiaGarder;2016-09-28 17:55;0;0;The Senate vote to override #OBAMA on #JASTA Noon. http://www. senate.gov/floor/ Thank You @SenBobCorker !!! NOW @SenSchumer #911truth in COURT.;;@SenBobCorker @SenSchumer;#OBAMA #JASTA #911truth;7.8116E+17;https://twitter.com/PattiaGarder/status/781160340906184706;;
InjuredBryd;2016-09-28 17:50;0;0;@cardinaldolan @chuckgrassley @dangarodnick @joenbc @sengillibrand @senschumer BERMUDA TRIANGLE: LESTER to DOLAN Egan to NYUBvue ALL DRUGGED;;@cardinaldolan @chuckgrassley @dangarodnick @joenbc @sengillibrand @senschumer;;7.81159E+17;https://twitter.com/InjuredBryd/status/781159155692429312;;
FYSA_NYS;2016-09-28 17:49;3;2;. @SenGillibrand & @SenSchumer we ask that you please support the #FamilyFirstAct to improve the child welfare system & #putkids1st;;@SenGillibrand @SenSchumer;#FamilyFirstAct #putkids1st;7.81159E+17;https://twitter.com/FYSA_NYS/status/781159025790574596;;
InjuredBryd;2016-09-28 17:46;0;0;@cardinaldolan @chuckgrassley @dangarodnick @joenbc @sengillibrand @senschumer CUMMON NYS people I SAT IN SBUX years w DRUG Sx & neglect;;@cardinaldolan @chuckgrassley @dangarodnick @joenbc @sengillibrand @senschumer;;7.81158E+17;https://twitter.com/InjuredBryd/status/781158221100752897;;
CorporateReform;2016-09-28 17:40;0;0;Thanks @SenWarren @SenSchumer @SenatorMenendez & @SenatorReid for pushing for transparency of corporate political spending. #NoSecretMoney pic.twitter.com/NqquxGVKLz;;@SenWarren @SenSchumer @SenatorMenendez @SenatorReid;#NoSecretMoney;7.81157E+17;https://twitter.com/CorporateReform/status/781156515927457792;;
Katty_Kissem;2016-09-28 17:30;0;0;VETO is BAD for USA Opens US for same suits from abroad. Protect USA @GOP @TheDemocrats @SpeakerRyan @SenateMajLdr @NancyPelosi @SenSchumer;;@GOP @TheDemocrats @SpeakerRyan @SenateMajLdr @NancyPelosi @SenSchumer;;7.81154E+17;https://twitter.com/Katty_Kissem/status/781154174100660224;;
phdincalamity;2016-09-28 17:11;0;0;@SenSchumer @SenWhitehouse @SenWarren Stop the DEA ban on kratom! The DEA has NO proof of their claims! Give time for research & comment!;;@SenSchumer @SenWhitehouse @SenWarren;;7.81149E+17;https://twitter.com/phdincalamity/status/781149365725384705;;
HeinsDan;2016-09-28 17:05;0;0;@SenSchumer As a member of government it is unacceptable to codify emotional.;;@SenSchumer;;7.81148E+17;https://twitter.com/HeinsDan/status/781147877984837632;;
SignalCorps1970;2016-09-28 16:49;0;0;@SenSchumer - Alabama Opposes all medical recognition to Fort McClellan Veterans. Let go of that notion.;;@SenSchumer;;7.81144E+17;https://twitter.com/SignalCorps1970/status/781143802820104193;;
SignalCorps1970;2016-09-28 16:48;0;0;@SenSchumer - Veterans of New York were stationed at Fort McClellan overrun by Monsanto spill + Edgewood outdoor chemical weapons.;;@SenSchumer;;7.81143E+17;https://twitter.com/SignalCorps1970/status/781143432802820096;;
SignalCorps1970;2016-09-28 16:45;0;0;@SenSchumer - The Senate Vets Comte has to usher GAO Office to revise the Edgewood story to include Fort McClellan as site.;;@SenSchumer;;7.81143E+17;https://twitter.com/SignalCorps1970/status/781142880710758400;;
Phxphenom;2016-09-28 16:43;1;0;@SenSchumer but you don't stand with those who are threatened by the Zika virus right????;;@SenSchumer;;7.81142E+17;https://twitter.com/Phxphenom/status/781142345957859328;;
HopePeaceAndWar;2016-09-28 16:37;0;0;Like me, I even wrote to @SenSchumer to see if he could help... my EAD expires on Sunday :) *screams in spanish* @iBahena17 https:// twitter.com/EstherYuHsiLee /status/781140254938005504 …;;@SenSchumer @iBahena17;;7.81141E+17;https://twitter.com/HopePeaceAndWar/status/781140780731817984;;
narrabyee;2016-09-28 16:30;0;1;@SenSchumer Overriding Obama veto and suing Saudi killer princes is essential for justice;;@SenSchumer;;7.81139E+17;https://twitter.com/narrabyee/status/781139015860879360;;
HeinsDan;2016-09-28 16:24;0;1;@SenSchumer The very suggestion of this law is an attack on the soverentry of all nations including our own.;;@SenSchumer;;7.81138E+17;https://twitter.com/HeinsDan/status/781137531245060096;;
HeinsDan;2016-09-28 16:23;0;0;@SenSchumer It's bad law. Our hegemony extends to the edge of our sovereignty. own.;;@SenSchumer;;7.81137E+17;https://twitter.com/HeinsDan/status/781137367948197889;;
EdwardJonesNYC;2016-09-28 16:18;0;0;. @SenSchumer Urge you encourage your fellow senators to vote S.2040 veto override. Protect 9/11 victims' families. .;;@SenSchumer;;7.81136E+17;https://twitter.com/EdwardJonesNYC/status/781136071413366784;;
BethanyCefalu;2016-09-28 16:04;1;1;@NYGovCuomo to announce 100 jobs @WelchAllyn according to @SenSchumer office. Details on @NewsChannel9 pic.twitter.com/GMp6D6A4sd;;@NYGovCuomo @WelchAllyn @SenSchumer @NewsChannel9;;7.81133E+17;https://twitter.com/BethanyCefalu/status/781132500773011456;;
Bradybuzz;2016-09-28 15:49;7;14;TODAY: @SenSchumer @SenBobCasey & @Dan_at_Brady join PULSE shooting survivor Angel Colon for a press event to talk #gunviolence prevention;;@SenSchumer @SenBobCasey @Dan_at_Brady;#gunviolence;7.81129E+17;https://twitter.com/Bradybuzz/status/781128750792515584;;
SenateRadioTV;2016-09-28 15:42;0;0;NEWS CONFERENCE @SenSchumer and @SenBobCasey on gun legislation. 10:15AM S-120;;@SenSchumer @SenBobCasey;;7.81127E+17;https://twitter.com/SenateRadioTV/status/781126841167908864;;
kbutler127;2016-09-28 15:30;1;4;@SenSchumer Well hopefully you will feel the same when we get sued for every drone strike, during discovery when our secrets are revealed.;;@SenSchumer;;7.81124E+17;https://twitter.com/kbutler127/status/781123822296510464;;
Nanbp;2016-09-28 15:27;0;3;@SenSchumer it is short sighted given the ramifications our folks oversees could deal with.;;@SenSchumer;;7.81123E+17;https://twitter.com/Nanbp/status/781123045276745728;;
SenSchumer;2016-09-28 15:24;37;58;Today is an important one for the widows & children of those murdered on 9/11. As always, I stand with them. #JASTA;;;#JASTA;7.81122E+17;https://twitter.com/SenSchumer/status/781122418119172096;;
twobridgestower;2016-09-28 15:09;0;0;"The Lower East Side waterfront is almost a wasteland...""- @SenSchumer -dnainfo 1/19/16. https:// twitter.com/boweryboogie/s tatus/781108740758048768 …""";;@SenSchumer;;7.81119E+17;https://twitter.com/twobridgestower/status/781118568310173696;;
EatYourFatFace;2016-09-28 14:50;0;0;@SenSchumer Third parties deserve a chance too. Free the debates! As a sponsor of the Presidential Debates, #openthedebates;;@SenSchumer;#openthedebates;7.81114E+17;https://twitter.com/EatYourFatFace/status/781113840540979200;;
natalieyezbick;2016-09-28 14:35;0;0;"The latest from @JohnCornyn and @SenSchumer : The choice is clear: Senators should vote to override"" #JASTA http://www. usatoday.com/story/opinion/ 2016/09/27/911-families-chuck-schumer-john-cornyn-editorials-debates/91183890/ …""";;@JohnCornyn @SenSchumer;#JASTA;7.8111E+17;https://twitter.com/natalieyezbick/status/781110137129988096;;
vilnisschulz;2016-09-28 14:17;0;0;. @SenatorReid @SenSchumer @NancyPelosi Don't allow #veto override on Saudi bill -. @POTUS is right:opens Americans to dangerous retribution;;@SenatorReid @SenSchumer @NancyPelosi @POTUS;#veto;7.81106E+17;https://twitter.com/vilnisschulz/status/781105659844538368;;
rabidbadger;2016-09-28 14:05;0;0;@SenGillibrand @SenSchumer You waste our taxes on Torquomada’s Rikers and then have to shell out more! #CloseRikers https:// twitter.com/NBCNewYork/sta tus/781085385480925185 …;;@SenGillibrand @SenSchumer;#CloseRikers;7.81103E+17;https://twitter.com/rabidbadger/status/781102619603460096;;
WR_Systems;2016-09-28 13:51;0;0;Good segment @cspanwj TY. Let @SenateDems @HouseDemocrats shut down USA Govt. It'll help #RunDemocratsOutOnARail #Election2016 @SenSchumer https:// twitter.com/cspanwj/status /781096315266568192 …;;@cspanwj @SenateDems @HouseDemocrats @SenSchumer;#RunDemocratsOutOnARail #Election2016;7.81099E+17;https://twitter.com/WR_Systems/status/781099051227844608;;
Nanbp;2016-09-28 13:51;0;0;. @SenSchumer THIS is a mistake!/ Obama defeat is Schumer victory | TheHill http:// thehill.com/homenews/senat e/298177-obama-defeat-is-schumer-victory …;;@SenSchumer;;7.81099E+17;https://twitter.com/Nanbp/status/781099000690716672;;
ustatruck;2016-09-28 13:50;0;1;"@Doug_39 @inkabinkabonk @COSProject Many thanks to Chuckie-Cheeze"" @SenSchumer and New York's 'SilentSenator' @SenGillibrand !!""";;@Doug_39 @inkabinkabonk @COSProject @SenSchumer @SenGillibrand;;7.81099E+17;https://twitter.com/ustatruck/status/781098790480650240;;
SenateGOP;2016-09-28 12:58;4;3;@SenSchumer Then: Waiting on Zika funding increases Zika risks. Now: Schumer increases risk to women by blocking Zika funding 4 times. pic.twitter.com/LKugMZHiTx;;@SenSchumer;;7.81086E+17;https://twitter.com/SenateGOP/status/781085550241583104;;
RAILMag;2016-09-28 12:51;0;5;NY's @SenSchumer : Let’s have a summit on building new @Amtrak station in Buffalo | @TheBuffaloNews – http://www. buffalonews.com/city-region/bu ffalo/schumer-lets-have-a-summit-on-building-new-amtrak-station-in-buffalo-20160927 … #NYS #rail #BUF;;@SenSchumer @Amtrak @TheBuffaloNews;#NYS #rail #BUF;7.81084E+17;https://twitter.com/RAILMag/status/781083922717347840;;
ria1942;2016-09-28 11:55;0;1;@SenSchumer #NationalVoterRegistrationday all ck own registration for signature,address,polling loca. Don't let your vote be stolen;;@SenSchumer;#NationalVoterRegistrationday;7.8107E+17;https://twitter.com/ria1942/status/781069705846992896;;
ElianaBenador;2016-09-28 11:35;1;3;@BigL_sGarage @SenSchumer @seanhannity Of course not! BUT 100 MILLION AMERICANS PEACEFULLY ON THE STREETS, STOPPING THE COUNTRY, WILL;;@BigL_sGarage @SenSchumer @seanhannity;;7.81065E+17;https://twitter.com/ElianaBenador/status/781064694924713984;;
BigL_sGarage;2016-09-28 11:22;0;0;there is no one in washington that can stop this corrupt madness?.? @SenSchumer @seanhannity https:// twitter.com/ElianaBenador/ status/781058393448513536 …;;@SenSchumer @seanhannity;;7.81061E+17;https://twitter.com/BigL_sGarage/status/781061400982618112;;
